[ 0.36428814  0.63571186]
[ 0.29449715  0.70550285]
[ 0.44592312  0.55407688]
[ 0.33599933  0.66400067]
[ 0.30517695  0.69482305]
[ 0.17128476  0.82871524]
[ 0.98396277  0.01603723]
[ 0.13343918  0.86656082]
[ 0.30186107  0.69813893]
[ 0.0060802  0.9939198]
[ 0.28129144  0.71870856]
[ 0.28030265  0.71969735]
[ 0.31033668  0.68966332]
[ 0.1507389  0.8492611]
[ 0.03439917  0.96560083]
[ 0.09691399  0.90308601]
[ 0.04637645  0.95362355]
[ 0.11226988  0.88773012]
[ 0.18755586  0.81244414]
[ 0.88247816  0.11752184]
[ 0.32748584  0.67251416]
[ 0.1320328  0.8679672]
[ 0.72566465  0.27433535]
[ 0.2437492  0.7562508]
[ 0.32014238  0.67985762]
[ 0.01340014  0.98659986]
[ 0.95418456  0.04581544]
[ 0.13706362  0.86293638]
[ 0.08538995  0.91461005]
[ 0.12768276  0.87231724]
[ 0.86054177  0.13945823]
[ 0.07647789  0.92352211]
[ 0.4938252  0.5061748]
[ 0.13109689  0.86890311]
[ 0.20320555  0.79679445]
[ 0.50925008  0.49074992]
[ 0.22356083  0.77643917]
[ 0.13740917  0.86259083]
[ 0.09720771  0.90279229]
[ 0.40601658  0.59398342]
[ 0.11706902  0.88293098]
[ 0.25691476  0.74308524]
[ 0.31922544  0.68077456]
[ 0.69496151  0.30503849]
[ 0.35129102  0.64870898]
[ 0.81762196  0.18237804]
[ 0.10394148  0.89605852]
[ 0.32688311  0.67311689]
[ 0.14342552  0.85657448]
[ 0.3703222  0.6296778]
[ 0.19944662  0.80055338]
[ 0.12502185  0.87497815]
[ 0.05501994  0.94498006]
[ 0.24307796  0.75692204]
[ 0.19194994  0.80805006]
[ 0.11210674  0.88789326]
[ 0.13522915  0.86477085]
[ 0.51616445  0.48383555]
[ 0.3619659  0.6380341]
[ 0.19689944  0.80310056]
[ 0.23771913  0.76228087]
[ 0.67779129  0.32220871]
[ 0.28609025  0.71390975]
[ 0.95116499  0.04883501]
[ 0.32764633  0.67235367]
[ 0.45658119  0.54341881]
[ 0.51378681  0.48621319]
[ 0.25538608  0.74461392]
[ 0.36882124  0.63117876]
[ 0.35982935  0.64017065]
[ 0.43950976  0.56049024]
[ 0.32827491  0.67172509]
[ 0.41659696  0.58340304]
[ 0.04454246  0.95545754]
[ 0.21281749  0.78718251]
[ 0.35417361  0.64582639]
[ 0.2456301  0.7543699]
[ 0.01014905  0.98985095]
[ 0.30064214  0.69935786]
[ 0.40311675  0.59688325]
[ 0.09480621  0.90519379]
[ 0.01298536  0.98701464]
[ 0.65850369  0.34149631]
[ 0.10967509  0.89032491]
[ 0.23726354  0.76273646]
[ 0.07442985  0.92557015]
[ 0.2484434  0.7515566]
[ 0.1507389  0.8492611]
[ 0.13480349  0.86519651]
[ 0.19271825  0.80728175]
[ 0.20950174  0.79049826]
[ 0.58292512  0.41707488]
[ 0.14243207  0.85756793]
[ 0.07325418  0.92674582]
[ 0.24745322  0.75254678]
[ 0.98650528  0.01349472]
[ 0.37254362  0.62745638]
[ 0.14711541  0.85288459]
[ 0.28623685  0.71376315]
[ 0.00523872  0.99476128]
[ 0.07843987  0.92156013]
[ 0.35975607  0.64024393]
[ 0.00885038  0.99114962]
[ 0.10192395  0.89807605]
[ 0.01640701  0.98359299]
[ 0.42380156  0.57619844]
[ 0.08657595  0.91342405]
[ 0.03032892  0.96967108]
[ 0.44719246  0.55280754]
[ 0.27328289  0.72671711]
[ 0.18487549  0.81512451]
[ 0.24369395  0.75630605]
[ 0.22508553  0.77491447]
[ 0.13322987  0.86677013]
[ 0.09571775  0.90428225]
[ 0.24440745  0.75559255]
[ 0.17334122  0.82665878]
[ 0.11384621  0.88615379]
[ 0.05875919  0.94124081]
[ 0.54003003  0.45996997]
[ 0.16623709  0.83376291]
[ 0.04390295  0.95609705]
[ 0.14607109  0.85392891]
[ 0.49783225  0.50216775]
[ 0.35246214  0.64753786]
[ 0.3598737  0.6401263]
[ 0.96753874  0.03246126]
[ 0.14342779  0.85657221]
[ 0.26283386  0.73716614]
[ 0.19881629  0.80118371]
[ 0.10456356  0.89543644]
[ 0.19689944  0.80310056]
[ 0.19128068  0.80871932]
[ 0.06444455  0.93555545]
[ 0.05895803  0.94104197]
[ 0.30097197  0.69902803]
[ 0.3633523  0.6366477]
[ 0.09603369  0.90396631]
[ 0.63394612  0.36605388]
[ 0.35755741  0.64244259]
[ 0.74863292  0.25136708]
[ 0.98570598  0.01429402]
[ 0.46603038  0.53396962]
[ 0.13109689  0.86890311]
[ 0.2198385  0.7801615]
[ 0.02736646  0.97263354]
[ 0.33469508  0.66530492]
[ 0.70864951  0.29135049]
[ 0.21994972  0.78005028]
[ 0.21216855  0.78783145]
[ 0.18387074  0.81612926]
[ 0.16145497  0.83854503]
[ 0.13109689  0.86890311]
[ 0.04637645  0.95362355]
[ 0.2415138  0.7584862]
[ 0.89929127  0.10070873]
[ 0.08797569  0.91202431]
[ 0.29076678  0.70923322]
[ 0.16632916  0.83367084]
[ 0.26894096  0.73105904]
[ 0.09673086  0.90326914]
[ 0.84398559  0.15601441]
[ 0.23035832  0.76964168]
[ 0.01340014  0.98659986]
[ 0.09673086  0.90326914]
[ 0.34568539  0.65431461]
[ 0.02091086  0.97908914]
[ 0.30218882  0.69781118]
[ 0.348488  0.651512]
[ 0.10192395  0.89807605]
[ 0.55555597  0.44444403]
[ 0.00583851  0.99416149]
[ 0.97261376  0.02738624]
[ 0.89951121  0.10048879]
[ 0.22146074  0.77853926]
[ 0.10945952  0.89054048]
[ 0.34252227  0.65747773]
[ 0.29375765  0.70624235]
[ 0.03353242  0.96646758]
[ 0.30708858  0.69291142]
[ 0.58174686  0.41825314]
[ 0.20500473  0.79499527]
[ 0.38073451  0.61926549]
[ 0.00266841  0.99733159]
[ 0.12086943  0.87913057]
[ 0.2697187  0.7302813]
[ 0.38782082  0.61217918]
[ 0.98575724  0.01424276]
[ 0.29351476  0.70648524]
[ 0.32360292  0.67639708]
[ 0.23073986  0.76926014]
[ 0.33201317  0.66798683]
[ 0.15214675  0.84785325]
[ 0.09673086  0.90326914]
[ 0.18646763  0.81353237]
[ 0.28489753  0.71510247]
[ 0.31017749  0.68982251]
[ 0.14902508  0.85097492]
[ 0.15077646  0.84922354]
[ 0.10456356  0.89543644]
[ 0.53849661  0.46150339]
[ 0.23792376  0.76207624]
[ 0.19679238  0.80320762]
[ 0.2437492  0.7562508]
[ 0.01166057  0.98833943]
[ 0.06422515  0.93577485]
[ 0.09390934  0.90609066]
[ 0.2347853  0.7652147]
[ 0.20606799  0.79393201]
[ 0.30494136  0.69505864]
[ 0.24901668  0.75098332]
[ 0.76181318  0.23818682]
[ 0.28409084  0.71590916]
[ 0.02217017  0.97782983]
[ 0.14076431  0.85923569]
[ 0.16882696  0.83117304]
[ 0.08797569  0.91202431]
[ 0.04902658  0.95097342]
[ 0.81542756  0.18457244]
[ 0.2275056  0.7724944]
[ 0.2347853  0.7652147]
[ 0.32152622  0.67847378]
[ 0.23034622  0.76965378]
[ 0.10358799  0.89641201]
[ 0.27759726  0.72240274]
[ 0.09223024  0.90776976]
[ 0.92279536  0.07720464]
[ 0.90098348  0.09901652]
[ 0.57533338  0.42466662]
[ 0.32935221  0.67064779]
[ 0.1190803  0.8809197]
[ 0.11338202  0.88661798]
[ 0.24926288  0.75073712]
[ 0.16741876  0.83258124]
[ 0.0698651  0.9301349]
[ 0.06066196  0.93933804]
[ 0.18252417  0.81747583]
[ 0.24307796  0.75692204]
[ 0.17732466  0.82267534]
[ 0.11238457  0.88761543]
[ 0.0059171  0.9940829]
[ 0.46846966  0.53153034]
[ 0.3376968  0.6623032]
[ 0.1638772  0.8361228]
[ 0.23609649  0.76390351]
[ 0.23469777  0.76530223]
[ 0.00845915  0.99154085]
[ 0.19747642  0.80252358]
[ 0.43568454  0.56431546]
[ 0.248772  0.751228]
[ 0.18537868  0.81462132]
[ 0.20658987  0.79341013]
[ 0.10121943  0.89878057]
[ 0.29211152  0.70788848]
[ 0.22052488  0.77947512]
[ 0.1988518  0.8011482]
[ 0.1270464  0.8729536]
[ 0.18163869  0.81836131]
[ 0.17879072  0.82120928]
[ 0.18596802  0.81403198]
[ 0.09316164  0.90683836]
[ 0.00583851  0.99416149]
[ 0.51637318  0.48362682]
[ 0.97353905  0.02646095]
[ 0.00503598  0.99496402]
[ 0.3953489  0.6046511]
[ 0.30225239  0.69774761]
[ 0.55200299  0.44799701]
[ 0.00885038  0.99114962]
[ 0.06668295  0.93331705]
[ 0.21155625  0.78844375]
[ 0.12055285  0.87944715]
[ 0.10192395  0.89807605]
[ 0.03033755  0.96966245]
[ 0.24854946  0.75145054]
[ 0.28383363  0.71616637]
[ 0.34319638  0.65680362]
[ 0.04369711  0.95630289]
[ 0.0051997  0.9948003]
[ 0.20683961  0.79316039]
[ 0.09164755  0.90835245]
[ 0.02657929  0.97342071]
[ 0.95139661  0.04860339]
[ 0.29286576  0.70713424]
[ 0.05983526  0.94016474]
[ 0.24858516  0.75141484]
[ 0.15944194  0.84055806]
[ 0.35802743  0.64197257]
[ 0.10910474  0.89089526]
[ 0.98655372  0.01344628]
[ 0.2809989  0.7190011]
[ 0.2415138  0.7584862]
[ 0.44609892  0.55390108]
[ 0.26936827  0.73063173]
[ 0.09285418  0.90714582]
[ 0.17827326  0.82172674]
[ 0.10456356  0.89543644]
[ 0.03267381  0.96732619]
[ 0.18759648  0.81240352]
[ 0.00594031  0.99405969]
[ 0.16807371  0.83192629]
[ 0.27754819  0.72245181]
[ 0.2275056  0.7724944]
[ 0.17966864  0.82033136]
[ 0.29584508  0.70415492]
[ 0.16360072  0.83639928]
[ 0.2437492  0.7562508]
[ 0.10921025  0.89078975]
[ 0.14345595  0.85654405]
[ 0.28979898  0.71020102]
[ 0.98655372  0.01344628]
[ 0.23544075  0.76455925]
[ 0.26657486  0.73342514]
[ 0.11539376  0.88460624]
[ 0.39151574  0.60848426]
[ 0.3599845  0.6400155]
[ 0.20145319  0.79854681]
[ 0.2437492  0.7562508]
[ 0.13171289  0.86828711]
[ 0.08958911  0.91041089]
[ 0.10140566  0.89859434]
[ 0.26815449  0.73184551]
[ 0.98575724  0.01424276]
[ 0.08785707  0.91214293]
[ 0.8973707  0.1026293]
[ 0.6375236  0.3624764]
[ 0.32470653  0.67529347]
[ 0.24156754  0.75843246]
[ 0.98632109  0.01367891]
[ 0.32843043  0.67156957]
[ 0.32797302  0.67202698]
[ 0.76382145  0.23617855]
[ 0.28306196  0.71693804]
[ 0.01410696  0.98589304]
[ 0.18945142  0.81054858]
[ 0.1019508  0.8980492]
[ 0.10690036  0.89309964]
[ 0.30306023  0.69693977]
[ 0.02609873  0.97390127]
[ 0.16450509  0.83549491]
[ 0.18747855  0.81252145]
[ 0.31472447  0.68527553]
[ 0.12462369  0.87537631]
[ 0.2980954  0.7019046]
[ 0.09720771  0.90279229]
[ 0.23721046  0.76278954]
[ 0.2302581  0.7697419]
[ 0.98650528  0.01349472]
[ 0.41352045  0.58647955]
[ 0.01821809  0.98178191]
[ 0.08878939  0.91121061]
[ 0.00610928  0.99389072]
[ 0.14449814  0.85550186]
[ 0.14910548  0.85089452]
[ 0.13267631  0.86732369]
[ 0.98692295  0.01307705]
[ 0.30097197  0.69902803]
[ 0.8897628  0.1102372]
[ 0.20987766  0.79012234]
[ 0.26965817  0.73034183]
[ 0.25639301  0.74360699]
[ 0.09140129  0.90859871]
[ 0.00261081  0.99738919]
[ 0.71147089  0.28852911]
[ 0.13319171  0.86680829]
[ 0.14561705  0.85438295]
[ 0.76994149  0.23005851]
[ 0.7835066  0.2164934]
[ 0.18252198  0.81747802]
[ 0.18263033  0.81736967]
[ 0.30243161  0.69756839]
[ 0.10273536  0.89726464]
[ 0.23792376  0.76207624]
[ 0.21428379  0.78571621]
[ 0.24999437  0.75000563]
[ 0.15220129  0.84779871]
[ 0.16169855  0.83830145]
[ 0.25080491  0.74919509]
[ 0.07728772  0.92271228]
[ 0.09960058  0.90039942]
[ 0.31104365  0.68895635]
[ 0.41064279  0.58935721]
[ 0.24208099  0.75791901]
[ 0.20409027  0.79590973]
[ 0.13109689  0.86890311]
[ 0.00593858  0.99406142]
[ 0.00885038  0.99114962]
[ 0.37963996  0.62036004]
[ 0.05114391  0.94885609]
[ 0.24307796  0.75692204]
[ 0.97945458  0.02054542]
[ 0.22892715  0.77107285]
[ 0.00986149  0.99013851]
[ 0.0087667  0.9912333]
[ 0.26509442  0.73490558]
[ 0.40788572  0.59211428]
[ 0.2086032  0.7913968]
[ 0.12952279  0.87047721]
[ 0.41088503  0.58911497]
[ 0.26956285  0.73043715]
[ 0.05053365  0.94946635]
[ 0.4930861  0.5069139]
[ 0.25871673  0.74128327]
[ 0.31041732  0.68958268]
[ 0.20230142  0.79769858]
[ 0.01003273  0.98996727]
[ 0.23383103  0.76616897]
[ 0.07396859  0.92603141]
[ 0.32020622  0.67979378]
[ 0.08301401  0.91698599]
[ 0.06773723  0.93226277]
[ 0.0059171  0.9940829]
[ 0.27227756  0.72772244]
[ 0.2275056  0.7724944]
[ 0.26307544  0.73692456]
[ 0.20993409  0.79006591]
[ 0.34907887  0.65092113]
[ 0.2347853  0.7652147]
[ 0.41743937  0.58256063]
[ 0.02300958  0.97699042]
[ 0.0058597  0.9941403]
[ 0.13342184  0.86657816]
[ 0.09892143  0.90107857]
[ 0.15120609  0.84879391]
[ 0.31189185  0.68810815]
[ 0.09720771  0.90279229]
[ 0.13874398  0.86125602]
[ 0.17139206  0.82860794]
[ 0.5320911  0.4679089]
[ 0.00591883  0.99408117]
[ 0.82735335  0.17264665]
[ 0.13522915  0.86477085]
[ 0.56620852  0.43379148]
[ 0.00965584  0.99034416]
[ 0.7970105  0.2029895]
[ 0.2576112  0.7423888]
[ 0.28917457  0.71082543]
[ 0.79968838  0.20031162]
[ 0.83207062  0.16792938]
[ 0.30503268  0.69496732]
[ 0.00882152  0.99117848]
[ 0.19198051  0.80801949]
[ 0.61190385  0.38809615]
[ 0.14610789  0.85389211]
[ 0.31813415  0.68186585]
[ 0.34583637  0.65416363]
[ 0.30432268  0.69567732]
[ 0.23792376  0.76207624]
[ 0.29282066  0.70717934]
[ 0.13327406  0.86672594]
[ 0.15346302  0.84653698]
[ 0.26577862  0.73422138]
[ 0.26805111  0.73194889]
[ 0.13035637  0.86964363]
[ 0.100979  0.899021]
[ 0.4938252  0.5061748]
[ 0.03118517  0.96881483]
[ 0.21390838  0.78609162]
[ 0.46117723  0.53882277]
[ 0.06468645  0.93531355]
[ 0.23364132  0.76635868]
[ 0.58145245  0.41854755]
[ 0.1485973  0.8514027]
[ 0.27936977  0.72063023]
[ 0.43687796  0.56312204]
[ 0.39637346  0.60362654]
[ 0.01230254  0.98769746]
[ 0.1270464  0.8729536]
[ 0.225737  0.774263]
[ 0.05849346  0.94150654]
[ 0.21390838  0.78609162]
[ 0.15570419  0.84429581]
[ 0.44846369  0.55153631]
[ 0.08547535  0.91452465]
[ 0.12998394  0.87001606]
[ 0.18512738  0.81487262]
[ 0.00885038  0.99114962]
[ 0.15080573  0.84919427]
[ 0.56240965  0.43759035]
[ 0.06705888  0.93294112]
[ 0.10662713  0.89337287]
[ 0.09603369  0.90396631]
[ 0.25704992  0.74295008]
[ 0.11464904  0.88535096]
[ 0.1232797  0.8767203]
[ 0.13914272  0.86085728]
[ 0.38551467  0.61448533]
[ 0.33460675  0.66539325]
[ 0.33199785  0.66800215]
[ 0.35725749  0.64274251]
[ 0.13405698  0.86594302]
[ 0.11313219  0.88686781]
[ 0.41229356  0.58770644]
[ 0.00595195  0.99404805]
[ 0.87702142  0.12297858]
[ 0.42038027  0.57961973]
[ 0.41463951  0.58536049]
[ 0.06298804  0.93701196]
[ 0.10780419  0.89219581]
[ 0.49653091  0.50346909]
[ 0.23726354  0.76273646]
[ 0.23721046  0.76278954]
[ 0.1713891  0.8286109]
[ 0.98654982  0.01345018]
[ 0.31695737  0.68304263]
[ 0.20896798  0.79103202]
[ 0.10391246  0.89608754]
[ 0.0329018  0.9670982]
[ 0.19212557  0.80787443]
[ 0.22759045  0.77240955]
[ 0.16117172  0.83882828]
[ 0.18947577  0.81052423]
[ 0.93620435  0.06379565]
[ 0.20618083  0.79381917]
[ 0.27647312  0.72352688]
[ 0.34350213  0.65649787]
[ 0.05914425  0.94085575]
[ 0.23792376  0.76207624]
[ 0.00885038  0.99114962]
[ 0.22196267  0.77803733]
[ 0.90215931  0.09784069]
[ 0.53031045  0.46968955]
[ 0.19009692  0.80990308]
[ 0.10948811  0.89051189]
[ 0.58292512  0.41707488]
[ 0.11302797  0.88697203]
[ 0.11708718  0.88291282]
[ 0.98692295  0.01307705]
[ 0.30553242  0.69446758]
[ 0.13662757  0.86337243]
[ 0.07303353  0.92696647]
[ 0.01285935  0.98714065]
[ 0.0436756  0.9563244]
[ 0.01598094  0.98401906]
[ 0.39107465  0.60892535]
[ 0.43037751  0.56962249]
[ 0.22686568  0.77313432]
[ 0.20192431  0.79807569]
[ 0.02673151  0.97326849]
[ 0.37830323  0.62169677]
[ 0.70763891  0.29236109]
[ 0.58619326  0.41380674]
[ 0.08434765  0.91565235]
[ 0.00885038  0.99114962]
[ 0.33565068  0.66434932]
[ 0.20988029  0.79011971]
[ 0.07619794  0.92380206]
[ 0.11831914  0.88168086]
[ 0.24143873  0.75856127]
[ 0.18971301  0.81028699]
[ 0.24474321  0.75525679]
[ 0.24797509  0.75202491]
[ 0.13262445  0.86737555]
[ 0.37046649  0.62953351]
[ 0.1021996  0.8978004]
[ 0.00885038  0.99114962]
[ 0.42886187  0.57113813]
[ 0.26552309  0.73447691]
[ 0.36646237  0.63353763]
[ 0.17212884  0.82787116]
[ 0.10374922  0.89625078]
[ 0.31478727  0.68521273]
[ 0.04622236  0.95377764]
[ 0.06318613  0.93681387]
[ 0.15490185  0.84509815]
[ 0.21253587  0.78746413]
[ 0.26577405  0.73422595]
[ 0.10036974  0.89963026]
[ 0.26892804  0.73107196]
[ 0.02091046  0.97908954]
[ 0.16867409  0.83132591]
[ 0.98692295  0.01307705]
[ 0.07304298  0.92695702]
[ 0.21502155  0.78497845]
[ 0.84022987  0.15977013]
[ 0.17887286  0.82112714]
[ 0.15186703  0.84813297]
[ 0.33528665  0.66471335]
[ 0.40177174  0.59822826]
[ 0.99597685  0.00402315]
[ 0.23782349  0.76217651]
[ 0.08354513  0.91645487]
[ 0.23544075  0.76455925]
[ 0.10880277  0.89119723]
[ 0.21293215  0.78706785]
[ 0.35200005  0.64799995]
[ 0.25291293  0.74708707]
[ 0.23726354  0.76273646]
[ 0.22587126  0.77412874]
[ 0.1188889  0.8811111]
[ 0.35492045  0.64507955]
[ 0.21276836  0.78723164]
[ 0.21046418  0.78953582]
[ 0.17833788  0.82166212]
[ 0.10456356  0.89543644]
[ 0.25478556  0.74521444]
[ 0.2347853  0.7652147]
[ 0.17227238  0.82772762]
[ 0.04165485  0.95834515]
[ 0.00885038  0.99114962]
[ 0.13480349  0.86519651]
[ 0.15158925  0.84841075]
[ 0.98632109  0.01367891]
[ 0.09071645  0.90928355]
[ 0.14488126  0.85511874]
[ 0.23544075  0.76455925]
[ 0.2347853  0.7652147]
[ 0.76683145  0.23316855]
[ 0.2474886  0.7525114]
[ 0.12200208  0.87799792]
[ 0.2437492  0.7562508]
[ 0.24745322  0.75254678]
[ 0.04622595  0.95377405]
[ 0.25578542  0.74421458]
[ 0.28623949  0.71376051]
[ 0.09121658  0.90878342]
[ 0.35682409  0.64317591]
[ 0.55052735  0.44947265]
[ 0.23637011  0.76362989]
[ 0.09788759  0.90211241]
[ 0.10183882  0.89816118]
[ 0.25563364  0.74436636]
[ 0.145133  0.854867]
[ 0.0503457  0.9496543]
[ 0.24220494  0.75779506]
[ 0.11010785  0.88989215]
[ 0.32772742  0.67227258]
[ 0.01337337  0.98662663]
[ 0.03194488  0.96805512]
[ 0.00560548  0.99439452]
[ 0.40182617  0.59817383]
[ 0.09571775  0.90428225]
[ 0.28380221  0.71619779]
[ 0.29076678  0.70923322]
[ 0.21847033  0.78152967]
[ 0.15497646  0.84502354]
[ 0.46761405  0.53238595]
[ 0.16119385  0.83880615]
[ 0.50932338  0.49067662]
[ 0.22028991  0.77971009]
[ 0.01772018  0.98227982]
[ 0.55489288  0.44510712]
[ 0.36153348  0.63846652]
[ 0.09069225  0.90930775]
[ 0.26821206  0.73178794]
[ 0.17068458  0.82931542]
[ 0.50806611  0.49193389]
[ 0.02366312  0.97633688]
[ 0.21248114  0.78751886]
[ 0.73487664  0.26512336]
[ 0.04725959  0.95274041]
[ 0.31204389  0.68795611]
[ 0.15299012  0.84700988]
[ 0.17845567  0.82154433]
[ 0.23561678  0.76438322]
[ 0.34609714  0.65390286]
[ 0.10967509  0.89032491]
[ 0.40459507  0.59540493]
[ 0.15143875  0.84856125]
[ 0.98632109  0.01367891]
[ 0.29417755  0.70582245]
[ 0.35269167  0.64730833]
[ 0.50497713  0.49502287]
[ 0.08708208  0.91291792]
[ 0.1182564  0.8817436]
[ 0.24307796  0.75692204]
[ 0.39523154  0.60476846]
[ 0.3354982  0.6645018]
[ 0.55220086  0.44779914]
[ 0.30806402  0.69193598]
[ 0.36071433  0.63928567]
[ 0.29291263  0.70708737]
[ 0.29199683  0.70800317]
[ 0.0503457  0.9496543]
[ 0.91926759  0.08073241]
[ 0.31324675  0.68675325]
[ 0.70081505  0.29918495]
[ 0.1073388  0.8926612]
[ 0.07551023  0.92448977]
[ 0.0698651  0.9301349]
[ 0.20204699  0.79795301]
[ 0.50165741  0.49834259]
[ 0.15320401  0.84679599]
[ 0.08878939  0.91121061]
[ 0.6989045  0.3010955]
[ 0.14899223  0.85100777]
[ 0.37633373  0.62366627]
[ 0.14448498  0.85551502]
[ 0.04734939  0.95265061]
[ 0.14327711  0.85672289]
[ 0.12145364  0.87854636]
[ 0.97441908  0.02558092]
[ 0.4374557  0.5625443]
[ 0.29499591  0.70500409]
[ 0.46853042  0.53146958]
[ 0.28092221  0.71907779]
[ 0.14366383  0.85633617]
[ 0.18232524  0.81767476]
[ 0.52025701  0.47974299]
[ 0.03320752  0.96679248]
[ 0.19913344  0.80086656]
[ 0.07342431  0.92657569]
[ 0.09786169  0.90213831]
[ 0.27389883  0.72610117]
[ 0.10456356  0.89543644]
[ 0.08340747  0.91659253]
[ 0.3254902  0.6745098]
[ 0.78060422  0.21939578]
[ 0.13863039  0.86136961]
[ 0.14729136  0.85270864]
[ 0.0879262  0.9120738]
[ 0.05271627  0.94728373]
[ 0.80663442  0.19336558]
[ 0.1879681  0.8120319]
[ 0.08304732  0.91695268]
[ 0.17489088  0.82510912]
[ 0.24745322  0.75254678]
[ 0.05348868  0.94651132]
[ 0.09636368  0.90363632]
[ 0.04714598  0.95285402]
[ 0.15652809  0.84347191]
[ 0.28192055  0.71807945]
[ 0.29531494  0.70468506]
[ 0.15490185  0.84509815]
[ 0.39148751  0.60851249]
[ 0.3172009  0.6827991]
[ 0.03937739  0.96062261]
[ 0.99626278  0.00373722]
[ 0.17561029  0.82438971]
[ 0.18874533  0.81125467]
[ 0.41997117  0.58002883]
[ 0.15753344  0.84246656]
[ 0.74024395  0.25975605]
[ 0.34358383  0.65641617]
[ 0.20891949  0.79108051]
[ 0.32819505  0.67180495]
[ 0.00855657  0.99144343]
[ 0.19595182  0.80404818]
[ 0.31260581  0.68739419]
[ 0.04525534  0.95474466]
[ 0.23792376  0.76207624]
[ 0.19747642  0.80252358]
[ 0.48180942  0.51819058]
[ 0.50588822  0.49411178]
[ 0.3665893  0.6334107]
[ 0.29286576  0.70713424]
[ 0.20583864  0.79416136]
[ 0.25938585  0.74061415]
[ 0.06265787  0.93734213]
[ 0.40734133  0.59265867]
[ 0.08086887  0.91913113]
[ 0.23792376  0.76207624]
[ 0.16086419  0.83913581]
[ 0.11014426  0.88985574]
[ 0.0490129  0.9509871]
[ 0.2437492  0.7562508]
[ 0.35528674  0.64471326]
[ 0.2189383  0.7810617]
[ 0.67156526  0.32843474]
[ 0.42667588  0.57332412]
[ 0.19134843  0.80865157]
[ 0.23726354  0.76273646]
[ 0.16976014  0.83023986]
[ 0.25701415  0.74298585]
[ 0.98655372  0.01344628]
[ 0.26649047  0.73350953]
[ 0.23544075  0.76455925]
[ 0.22620332  0.77379668]
[ 0.1806626  0.8193374]
[ 0.16487049  0.83512951]
[ 0.65162248  0.34837752]
[ 0.25589448  0.74410552]
[ 0.09786169  0.90213831]
[ 0.00885038  0.99114962]
[ 0.30612661  0.69387339]
[ 0.09673086  0.90326914]
[ 0.63386804  0.36613196]
[ 0.22839522  0.77160478]
[ 0.31800096  0.68199904]
[ 0.12340321  0.87659679]
[ 0.10022093  0.89977907]
[ 0.56637391  0.43362609]
[ 0.00594031  0.99405969]
[ 0.21839991  0.78160009]
[ 0.13032794  0.86967206]
[ 0.22686568  0.77313432]
[ 0.26892804  0.73107196]
[ 0.19244732  0.80755268]
[ 0.18814503  0.81185497]
[ 0.00613146  0.99386854]
[ 0.18163869  0.81836131]
[ 0.26026235  0.73973765]
[ 0.16725472  0.83274528]
[ 0.16389296  0.83610704]
[  9.09600928e-04   9.99090399e-01]
[ 0.41562025  0.58437975]
[ 0.04803313  0.95196687]
[ 0.39064779  0.60935221]
[ 0.30048365  0.69951635]
[ 0.17849959  0.82150041]
[ 0.23787058  0.76212942]
[ 0.21121302  0.78878698]
[ 0.22035117  0.77964883]
[ 0.44119082  0.55880918]
[ 0.2437492  0.7562508]
[ 0.21386758  0.78613242]
[ 0.11976234  0.88023766]
[ 0.21724675  0.78275325]
[ 0.23352135  0.76647865]
[ 0.00592254  0.99407746]
[ 0.20340773  0.79659227]
[ 0.03346355  0.96653645]
[ 0.96783312  0.03216688]
[ 0.00885038  0.99114962]
[ 0.39390582  0.60609418]
[ 0.12709778  0.87290222]
[ 0.23544075  0.76455925]
[ 0.25051501  0.74948499]
[ 0.4047328  0.5952672]
[ 0.29870123  0.70129877]
[ 0.30931964  0.69068036]
[ 0.90245325  0.09754675]
[ 0.03575861  0.96424139]
[ 0.14345595  0.85654405]
[ 0.10773205  0.89226795]
[ 0.2086032  0.7913968]
[ 0.39321815  0.60678185]
[ 0.12502185  0.87497815]
[ 0.15093069  0.84906931]
[ 0.34712572  0.65287428]
[ 0.10069932  0.89930068]
[ 0.12110166  0.87889834]
[ 0.68648398  0.31351602]
[ 0.49969262  0.50030738]
[ 0.99573614  0.00426386]
[ 0.24307796  0.75692204]
[ 0.42319135  0.57680865]
[ 0.9601415  0.0398585]
[ 0.23232898  0.76767102]
[ 0.13754748  0.86245252]
[ 0.0736615  0.9263385]
[ 0.40784933  0.59215067]
[ 0.31500237  0.68499763]
[ 0.06607379  0.93392621]
[ 0.09127754  0.90872246]
[ 0.01366665  0.98633335]
[ 0.10036974  0.89963026]
[ 0.12957232  0.87042768]
[ 0.24924603  0.75075397]
[ 0.06246024  0.93753976]
[ 0.35812372  0.64187628]
[ 0.19134843  0.80865157]
[ 0.93250621  0.06749379]
[ 0.39617538  0.60382462]
[ 0.13154614  0.86845386]
[ 0.02410255  0.97589745]
[ 0.16873255  0.83126745]
[ 0.1062145  0.8937855]
[ 0.22076965  0.77923035]
[ 0.1603422  0.8396578]
[ 0.04686503  0.95313497]
[ 0.23792376  0.76207624]
[ 0.13151378  0.86848622]
[ 0.21937525  0.78062475]
[ 0.0690226  0.9309774]
[ 0.13113031  0.86886969]
[ 0.30583466  0.69416534]
[ 0.24495536  0.75504464]
[ 0.07472784  0.92527216]
[ 0.23597721  0.76402279]
[ 0.26613536  0.73386464]
[ 0.20293336  0.79706664]
[ 0.17972087  0.82027913]
